0,2.5,0,0,0,0,0
0.001,3.125,0,0,0,0,0
0.002,3.4375,0,0,0,0,0
0.003,3.75,0,0,0,0,0
0.004,3.125,0,0,0,0,0
0.005,3.125,0,0,0,0,0
0.006,2.8125,0,0,0,0,0
0.007,3.125,0,0,0,0,0
0.008,3.4375,0,0,0,0,0
0.009,3.125,0,0,0,0,0
0.01,3.125,0,0,0,0,0
0.011,3.125,0,0,0,0,0
0.012,3.4375,0,0,0,0,0
0.013,3.75,0,0,0,0,0
0.014,4.0625,0,0,0,0,0
0.015,3.75,0,0,0,0,0
0.016,3.75,0,0,0,0,0
0.017,4.375,0,0,0,0,0
0.018,4.375,0,0,0,0,0
0.019,4.375,0,0,0,0,0
0.02,4.0625,0,0,0,0,0
0.021,3.75,0,0,0,0,0
0.022,3.75,0,0,0,0,0
0.023,3.75,0,0,0,0,0
0.024,3.75,0,0,0,0,0
0.025,3.75,0,0,0,0,0
0.026,3.75,0,0,0,0,0
0.027,3.75,0,0,0,0,0
0.028,3.75,0,0,0,0,0
0.029,3.75,0,0,0,0,0
0.03,4.0625,0,0,0,0,0
0.031,4.375,0,0,0,0,0
0.032,4.0625,0,0,0,0,0
0.033,3.75,0,0,0,0,0
0.034,3.75,0,0,0,0,0
0.035,3.75,0,0,0,0,0
0.036,4.375,0,0,0,0,0
0.037,3.75,0,0,0,0,0
0.038,4.0625,0,0,0,0,0
0.039,4.375,0,0,0,0,0
0.04,4.375,0,0,0,0,0
0.041,4.375,0,0,0,0,0
0.042,4.375,0,0,0,0,0
0.043,4.375,0,0,0,0,0
0.044,3.75,0,0,0,0,0
0.045,3.75,0,0,0,0,0
0.046,4.0625,0,0,0,0,0
0.047,4.375,0,0,0,0,0
0.048,4.0625,0,0,0,0,0
0.049,4.375,0,0,0,0,0
0.05,4.0625,0,0,0,0,0
0.051,3.75,0,0,0,0,0
0.052,3.75,0,0,0,0,0
0.053,3.75,0,0,0,0,0
0.054,3.75,0,0,0,0,0
0.055,3.75,0,0,0,0,0
0.056,3.4375,0,0,0,0,0
0.057,3.125,0,0,0,0,0
0.058,3.125,0,0,0,0,0
0.059,3.125,0,0,0,0,0
0.06,3.125,0,0,0,0,0
0.061,3.125,0,0,0,0,0
0.062,3.75,0,0,0,0,0
0.063,3.125,0,0,0,0,0
0.064,3.125,0,0,0,0,0
0.065,3.125,0,0,0,0,0
0.066,2.8125,0,0,0,0,0
0.067,2.5,0,0,0,0,0
0.068,2.8125,0,0,0,0,0
0.069,3.125,0,0,0,0,0
0.07,3.125,0,0,0,0,0
0.071,3.125,0,0,0,0,0
0.072,3.125,0,0,0,0,0
0.073,2.5,0,0,0,0,0
0.074,2.8125,0,0,0,0,0
0.075,2.5,0,0,0,0,0
0.076,2.8125,0,0,0,0,0
0.077,3.125,0,0,0,0,0
0.078,3.125,0,0,0,0,0
0.079,3.125,0,0,0,0,0
0.08,3.4375,0,0,0,0,0
0.081,3.75,0,0,0,0,0
0.082,4.0625,0,0,0,0,0
0.083,4.375,0,0,0,0,0
0.084,3.125,0,0,0,0,0
0.085,2.5,0,0,0,0,0
0.086,2.5,0,0,0,0,0
0.087,2.5,0,0,0,0,0
0.088,3.4375,0,0,0,0,0
0.089,3.125,0,0,0,0,0
0.09,2.8125,0,0,0,0,0
