0,1.1875,0,0,0,0,0
0.001,1.375,0,0,0,0,0
0.002,1.5625,0,0,0,0,0
0.003,1.875,0,0,0,0,0
0.004,1.8125,0,0,0,0,0
0.005,1.6875,0,0,0,0,0
0.006,1.625,0,0,0,0,0
0.007,1.5625,0,0,0,0,0
0.008,0.9375,0,0,0,0,0
0.009,0.3125,0,0,0,0,0
0.01,1.3125,0,0,0,0,0
0.011,2.3125,0,0,0,0,0
0.012,2.3125,0,0,0,0,0
0.013,2.3125,0,0,0,0,0
0.014,2.375,0,0,0,0,0
0.015,2.5,0,0,0,0,0
0.016,2.5625,0,0,0,0,0
0.017,2.625,0,0,0,0,0
0.018,1.625,0,0,0,0,0
0.019,0.625,0,0,0,0,0
0.02,0.625,0,0,0,0,0
0.021,0.625,0,0,0,0,0
0.022,1.0625,0,0,0,0,0
0.023,1.5625,0,0,0,0,0
0.024,1.25,0,0,0,0,0
0.025,0.9375,0,0,0,0,0
0.026,0.875,0,0,0,0,0
0.027,0.75,0,0,0,0,0
0.028,1.1875,0,0,0,0,0
0.029,1.6875,0,0,0,0,0
0.03,1.8125,0,0,0,0,0
0.031,2,0,0,0,0,0
0.032,0.9375,0,0,0,0,0
0.033,-0.1875,0,0,0,0,0
0.034,-0.8125,0,0,0,0,0
0.035,-1.4375,0,0,0,0,0
0.036,-1.4375,0,0,0,0,0
0.037,-1.4375,0,0,0,0,0
0.038,-1.375,0,0,0,0,0
0.039,-1.25,0,0,0,0,0
0.04,-0.625,0,0,0,0,0
0.041,0,0,0,0,0,0
0.042,0.1875,0,0,0,0,0
0.043,0.4375,0,0,0,0,0
0.044,0.375,0,0,0,0,0
0.045,0.3125,0,0,0,0,0
0.046,1.0625,0,0,0,0,0
0.047,1.875,0,0,0,0,0
0.048,2.4375,0,0,0,0,0
0.049,2.9375,0,0,0,0,0
0.05,2.8125,0,0,0,0,0
0.051,2.625,0,0,0,0,0
0.052,2.625,0,0,0,0,0
0.053,2.625,0,0,0,0,0
0.054,1.9375,0,0,0,0,0
0.055,1.25,0,0,0,0,0
0.056,0.75,0,0,0,0,0
0.057,0.3125,0,0,0,0,0
0.058,0,0,0,0,0,0
0.059,-0.3125,0,0,0,0,0
0.06,-0.125,0,0,0,0,0
0.061,0.125,0,0,0,0,0
0.062,0.1875,0,0,0,0,0
0.063,0.3125,0,0,0,0,0
0.064,0.75,0,0,0,0,0
0.065,1.25,0,0,0,0,0
0.066,1.375,0,0,0,0,0
0.067,1.5625,0,0,0,0,0
0.068,1.4375,0,0,0,0,0
0.069,1.25,0,0,0,0,0
0.07,1.25,0,0,0,0,0
0.071,1.25,0,0,0,0,0
0.072,1.0625,0,0,0,0,0
0.073,0.9375,0,0,0,0,0
0.074,1.1875,0,0,0,0,0
0.075,1.5625,0,0,0,0,0
0.076,2,0,0,0,0,0
0.077,2.5,0,0,0,0,0
0.078,2.4375,0,0,0,0,0
0.079,2.5,0,0,0,0,0
0.08,2.1875,0,0,0,0,0
0.081,1.875,0,0,0,0,0
0.082,1.25,0,0,0,0,0
0.083,0.625,0,0,0,0,0
0.084,0.8125,0,0,0,0,0
0.085,1.0625,0,0,0,0,0
0.086,1.8125,0,0,0,0,0
0.087,2.625,0,0,0,0,0
0.088,3,0,0,0,0,0
0.089,3.4375,0,0,0,0,0
0.09,2.625,0,0,0,0,0
0.091,1.6875,0,0,0,0,0
0.092,1.5,0,0,0,0,0
0.093,1.25,0,0,0,0,0
0.094,1.5,0,0,0,0,0
0.095,1.6875,0,0,0,0,0
0.096,1.75,0,0,0,0,0
0.097,1.875,0,0,0,0,0
0.098,1.5625,0,0,0,0,0
0.099,1.25,0,0,0,0,0
0.1,1.6875,0,0,0,0,0
0.101,2.1875,0,0,0,0,0
0.102,2.0625,0,0,0,0,0
0.103,2,0,0,0,0,0
0.104,1.625,0,0,0,0,0
0.105,1.25,0,0,0,0,0
0.106,1.9375,0,0,0,0,0
0.107,2.625,0,0,0,0,0
0.108,3.75,0,0,0,0,0
0.109,4.8125,0,0,0,0,0
0.11,3.9375,0,0,0,0,0
0.111,3.125,0,0,0,0,0
0.112,3.0625,0,0,0,0,0
0.113,2.9375,0,0,0,0,0
0.114,3.4375,0,0,0,0,0
0.115,3.875,0,0,0,0,0
0.116,4,0,0,0,0,0
0.117,4.0625,0,0,0,0,0
0.118,4.125,0,0,0,0,0
0.119,4.1875,0,0,0,0,0
0.12,4.375,0,0,0,0,0
0.121,4.5,0,0,0,0,0
0.122,4.0625,0,0,0,0,0
0.123,3.5625,0,0,0,0,0
0.124,3.4375,0,0,0,0,0
0.125,3.25,0,0,0,0,0
0.126,3.5625,0,0,0,0,0
0.127,3.875,0,0,0,0,0
0.128,4,0,0,0,0,0
0.129,4.1875,0,0,0,0,0
0.13,3.8125,0,0,0,0,0
0.131,3.4375,0,0,0,0,0
0.132,3.6875,0,0,0,0,0
0.133,3.875,0,0,0,0,0
0.134,4.1875,0,0,0,0,0
0.135,4.5,0,0,0,0,0
0.136,4.0625,0,0,0,0,0
0.137,3.5625,0,0,0,0,0
0.138,4.375,0,0,0,0,0
0.139,5.125,0,0,0,0,0
0.14,5.0625,0,0,0,0,0
0.141,5,0,0,0,0,0
0.142,5.625,0,0,0,0,0
0.143,6.25,0,0,0,0,0
0.144,5.9375,0,0,0,0,0
0.145,5.625,0,0,0,0,0
0.146,5.875,0,0,0,0,0
0.147,6.0625,0,0,0,0,0
0.148,6.3125,0,0,0,0,0
0.149,6.5625,0,0,0,0,0
0.15,6.1875,0,0,0,0,0
0.151,5.75,0,0,0,0,0
0.152,5.6875,0,0,0,0,0
0.153,5.625,0,0,0,0,0
0.154,5.5625,0,0,0,0,0
0.155,5.4375,0,0,0,0,0
0.156,5.4375,0,0,0,0,0
0.157,5.4375,0,0,0,0,0
0.158,5.625,0,0,0,0,0
0.159,5.75,0,0,0,0,0
0.16,5.75,0,0,0,0,0
0.161,5.75,0,0,0,0,0
0.162,5.75,0,0,0,0,0
0.163,5.75,0,0,0,0,0
0.164,6.3125,0,0,0,0,0
0.165,6.875,0,0,0,0,0
0.166,6.8125,0,0,0,0,0
0.167,6.6875,0,0,0,0,0
0.168,6.8125,0,0,0,0,0
0.169,6.875,0,0,0,0,0
0.17,6.9375,0,0,0,0,0
0.171,7,0,0,0,0,0
0.172,7.6875,0,0,0,0,0
0.173,8.4375,0,0,0,0,0
0.174,8.5,0,0,0,0,0
0.175,8.5625,0,0,0,0,0
0.176,8.4375,0,0,0,0,0
0.177,8.25,0,0,0,0,0
0.178,8.375,0,0,0,0,0
0.179,8.4375,0,0,0,1,0
0.18,8.625,0,0,0,0,0
0.181,8.875,0,0,0,0,0
0.182,8.3125,0,0,0,0,0
0.183,7.625,0,0,0,0,0
0.184,7.625,0,0,0,0,0
0.185,7.625,0,0,0,0,0
0.186,7.5625,0,0,0,0,0
0.187,7.5,0,0,0,0,0
0.188,7.75,0,0,0,0,0
0.189,7.9375,0,0,0,0,0
0.19,8.0625,0,0,0,0,0
0.191,8.125,0,0,0,0,0
0.192,7.875,0,0,0,0,0
0.193,7.625,0,0,0,0,0
0.194,7.3125,0,0,0,0,0
0.195,7,0,0,0,0,0
0.196,6.9375,0,0,0,0,0
0.197,6.875,0,0,0,0,0
0.198,6.75,0,0,0,0,0
0.199,6.6875,0,0,0,0,0
0.2,7.1875,0,0,0,0,0
0.201,7.625,0,0,0,0,0
0.202,7.9375,0,0,0,0,0
0.203,8.25,0,0,0,0,0
0.204,8.3125,0,0,0,0,0
0.205,8.25,0,0,0,0,0
0.206,8.1875,0,0,0,0,0
0.207,8.125,0,0,0,0,0
0.208,7.0625,0,0,0,0,0
0.209,5.9375,0,0,0,0,0
0.21,5.875,0,0,0,0,0
0.211,5.75,0,0,0,0,0
0.212,5.4375,0,0,0,0,0
0.213,5.125,0,0,0,0,0
0.214,4.8125,0,0,0,0,0
0.215,4.5,0,0,0,0,0
0.216,3.9375,0,0,0,0,0
0.217,3.4375,0,0,0,0,0
0.218,4.1875,0,0,0,0,0
0.219,5,0,0,0,0,0
0.22,5,0,0,0,0,0
0.221,5,0,0,0,0,0
0.222,5.0625,0,0,0,0,0
0.223,5.125,0,0,0,0,0
0.224,5.5,0,0,0,0,0
0.225,5.9375,0,0,0,0,0
0.226,5.8125,0,0,0,0,0
0.227,5.75,0,0,0,0,0
0.228,5.625,0,0,0,0,0
0.229,5.4375,0,0,0,0,0
0.23,5.3125,0,0,0,0,0
0.231,5.125,0,0,0,0,0
0.232,4.8125,0,0,0,0,0
0.233,4.5,0,0,0,0,0
0.234,4.4375,0,0,0,0,0
0.235,4.375,0,0,0,0,0
0.236,3.9375,0,0,0,0,0
0.237,3.4375,0,0,0,0,0
0.238,3.3125,0,0,0,0,0
0.239,3.125,0,0,0,0,0
0.24,3.0625,0,0,0,0,0
0.241,3.125,0,0,0,0,0
0.242,3,0,0,0,0,0
0.243,2.8125,0,0,0,0,0
0.244,2.4375,0,0,0,0,0
0.245,2,0,0,0,0,0
0.246,1.875,0,0,0,0,0
0.247,1.6875,0,0,0,0,0
0.248,2.0625,0,0,0,0,0
0.249,2.5,0,0,0,0,0
0.25,2.5,0,0,0,0,0
0.251,2.5,0,0,0,0,0
0.252,3.375,0,0,0,0,0
0.253,4.1875,0,0,0,0,0
0.254,4.1875,0,0,0,0,0
0.255,4.1875,0,0,0,0,0
0.256,4,0,0,0,0,0
0.257,3.75,0,0,0,0,0
0.258,3.6875,0,0,0,0,0
0.259,3.75,0,0,0,0,0
0.26,3.6875,0,0,0,0,0
0.261,3.5625,0,0,0,0,0
0.262,3,0,0,0,0,0
0.263,2.5,0,0,0,0,0
0.264,2.3125,0,0,0,0,0
0.265,2.1875,0,0,0,0,0
0.266,2.375,0,0,0,0,0
0.267,2.625,0,0,0,0,0
0.268,2.875,0,0,0,0,0
0.269,3.125,0,0,0,0,0
0.27,3,0,0,0,0,0
0.271,2.9375,0,0,0,0,0
0.272,3.125,0,0,0,0,0
0.273,3.25,0,0,0,0,0
0.274,3.1875,0,0,0,0,0
0.275,3.125,0,0,0,0,0
0.276,2.5,0,0,0,0,0
0.277,1.875,0,0,0,0,0
0.278,2.125,0,0,0,0,0
0.279,2.3125,0,0,0,0,0
0.28,2.1875,0,0,0,0,1
