0,-2.3125,0,0,0,0,0
0.001,-2.3125,0,0,0,0,0
0.002,-2.3125,0,0,0,0,0
0.003,-2.3125,0,0,0,0,0
0.004,-2.1875,0,0,0,0,0
0.005,-2,0,0,0,0,0
0.006,-1.625,0,0,0,0,0
0.007,-1.25,0,0,0,0,0
0.008,-0.6875,0,0,0,0,0
0.009,-0.125,0,0,0,0,0
0.01,-1,0,0,0,0,0
0.011,-1.875,0,0,0,0,0
0.012,-2.3125,0,0,0,0,0
0.013,-2.8125,0,0,0,0,0
0.014,-2.75,0,0,0,0,0
0.015,-2.625,0,0,0,0,0
0.016,-2.75,0,0,0,0,0
0.017,-2.9375,0,0,0,0,0
0.018,-2.5625,0,0,0,0,0
0.019,-2.1875,0,0,0,0,0
0.02,-1.9375,0,0,0,0,0
0.021,-1.6875,0,0,0,0,0
0.022,-1.9375,0,0,0,0,0
0.023,-2.1875,0,0,0,0,0
0.024,-1.5625,0,0,0,0,0
0.025,-0.9375,0,0,0,0,0
0.026,-1,0,0,0,0,0
0.027,-1.0625,0,0,0,0,0
0.028,-1.3125,0,0,0,0,0
0.029,-1.5625,0,0,0,0,0
0.03,-1.625,0,0,0,0,0
0.031,-1.6875,0,0,0,0,0
0.032,-0.6875,0,0,0,0,0
0.033,0.3125,0,0,0,0,0
0.034,1.125,0,0,0,0,0
0.035,1.875,0,0,0,0,0
0.036,1.875,0,0,0,0,0
0.037,1.875,0,0,0,0,0
0.038,1.3125,0,0,0,0,0
0.039,0.625,0,0,0,0,0
0.04,-0.125,0,0,0,0,0
0.041,-0.9375,0,0,0,0,0
0.042,-0.6875,0,0,0,0,0
0.043,-0.4375,0,0,0,0,0
0.044,-0.0625,0,0,0,0,0
0.045,0.3125,0,0,0,0,0
0.046,-0.5,0,0,0,0,0
0.047,-1.375,0,0,0,0,0
0.048,-1.75,0,0,0,0,0
0.049,-2.1875,0,0,0,0,0
0.05,-2.125,0,0,0,0,0
0.051,-2,0,0,0,0,0
0.052,-2,0,0,0,0,0
0.053,-2,0,0,0,0,0
0.054,-1.5625,0,0,0,0,0
0.055,-1.0625,0,0,0,0,0
0.056,-0.625,0,0,0,0,0
0.057,-0.125,0,0,0,0,0
0.058,-0.25,0,0,0,0,0
0.059,-0.3125,0,0,0,0,0
0.06,-0.75,0,0,0,0,0
0.061,-1.25,0,0,0,0,0
0.062,-1.1875,0,0,0,0,0
0.063,-1.0625,0,0,0,0,0
0.064,-1.0625,0,0,0,0,0
0.065,-1.0625,0,0,0,0,0
0.066,-1.125,0,0,0,0,0
0.067,-1.25,0,0,0,0,0
0.068,-1.1875,0,0,0,0,0
0.069,-1.0625,0,0,0,0,0
0.07,-1.0625,0,0,0,0,0
0.071,-1.0625,0,0,0,0,0
